text,true_label,true_name,pred_label,pred_name,correct,max_confidence
The Pomodoro Technique uses timed work intervals to enhance focus and prevent mental fatigue.,1,DeepSeek,2,Grok,False,0.8589356794449806
Origami artists use precise crease patterns to recreate intricate models of animals and geometric shapes.,1,DeepSeek,2,Grok,False,0.8336412062099817
"The Galapagos Islands demonstrate how evolutionary processes operate under conditions of isolation and environmental variation, producing remarkable adaptations seen nowhere else on Earth. Ongoing research examines how species respond to climate change, introduced diseases, and shifting ocean condit",2,Grok,5,ChatGPT,False,0.8066827225731648
Cities often commission large-scale street art to revitalize run-down districts and attract tourism.,1,DeepSeek,2,Grok,False,0.794670534974673
"Galileo's use of the telescope for astronomical observation provided concrete evidence, such as Jupiter's moons, that supported the heliocentric model proposed by Copernicus.",1,DeepSeek,2,Grok,False,0.7778271761979939
"Researchers continue to explore graphene's potential in creating ultra-thin, flexible electronics that could revolutionize wearable devices and portable technology in the coming decades.",2,Grok,1,DeepSeek,False,0.7694726642644473
Italian risotto requires constant stirring of Arborio rice cooked slowly in warm broth until it reaches a creamy consistency with tender grains.,2,Grok,1,DeepSeek,False,0.7650937770878509
Sports psychology explores how techniques like visualization and goal-setting can enhance an athlete's motivation and overall performance during training and competition.,1,DeepSeek,2,Grok,False,0.7625750730000843
"The impact of the steam engine during the Industrial Revolution extended far beyond factories, as it revolutionized transportation. George Stephenson's Rocket, a pioneering steam locomotive, won the Rainhill Trials in 1829, demonstrating the viability of steam for rail transport and ushering in the ",1,DeepSeek,2,Grok,False,0.7539943743859862
"Lost cities like Machu Picchu and Petra remind us how entire sophisticated civilizations can fade from collective memory only to be dramatically rediscovered centuries later. These sites showcase remarkable human ingenuity in architecture, engineering, agriculture, and urban planning adapted to chal",2,Grok,5,ChatGPT,False,0.7352730486195004
"The Italian Renaissance, a period of immense cultural and artistic flourishing from the 14th to the 17th century, was also a time of significant invention and innovation. In Florence, centers of art and engineering like workshops and foundries became hubs for creating new machines and refining exist",1,DeepSeek,2,Grok,False,0.7349889500958867
"Masks in Greek theater, such as those for tragedy or comedy, helped audiences identify stock characters from afar.",1,DeepSeek,2,Grok,False,0.7264482307646182
"Bees play an indispensable role in ecosystems as primary pollinators, facilitating the reproduction of countless plant species that form the base of many food webs.",1,DeepSeek,2,Grok,False,0.695559738343754
"Color psychology plays a significant role in marketing by influencing consumer perceptions, emotions, and purchasing decisions through strategic use of hues in branding, packaging, advertisements, and store design. Different colors evoke specific psychological responses based on both universal assoc",2,Grok,5,ChatGPT,False,0.6707955691111026
"The aurora borealis, or northern lights, is a dazzling natural light display in the Earth's sky, predominantly seen in high-latitude regions. This phenomenon begins with the Sun, which constantly emits a stream of charged particles known as the solar wind. When these particles reach Earth, they are ",1,DeepSeek,2,Grok,False,0.6698675090220076
"Death Note is a high-stakes psychological thriller that explores the corrupting nature of absolute power and the blurred lines between justice and villainy. The story centers on Light Yagami, a brilliant high school student who discovers a supernatural notebook that allows him to kill anyone whose n",4,Gemini,0,Human,False,0.6684954840223489
Artificial intelligence algorithms now assist doctors by analyzing medical images to detect patterns that might indicate diseases such as cancer at early stages.,2,Grok,1,DeepSeek,False,0.6639788191948465
"The International Space Station has continuously hosted astronauts from multiple nations since 2000, serving as a laboratory for microgravity scientific experiments.",2,Grok,1,DeepSeek,False,0.6454722957663793
"Such as solving equations or following instructions. in contrast, relaxed states of mind allow different regions of the brain to communicate more freely, producing connections that would not normally appear during concentrated effort. some composers reported hearing melodies emerge while they were w",5,ChatGPT,0,Human,False,0.6389777353664731
"Makoto Shinkai's 'Your Name' (Kimi no Na wa) is a visually stunning and emotionally sweeping masterpiece that explores the concepts of fate, memory, and the unseen threads that connect people across time and space. The film tells the story of Mitsuha, a girl living in a rural mountain town, and Taki",4,Gemini,0,Human,False,0.6351397896209762
"The symbiotic relationship between the clownfish and the sea anemone is a classic example of mutualism in the marine world, where both organisms derive significant benefits. The sea anemone, a sessile predator, possesses stinging tentacles armed with nematocysts that can paralyze and capture small f",1,DeepSeek,4,Gemini,False,0.609940080198537
"Urban farming and vertical forests represent a transformative approach to integrating nature into the built environment of modern cities, addressing challenges like food security, air quality, and climate resilience. These initiatives range from rooftop community gardens and hydroponic warehouses to",1,DeepSeek,5,ChatGPT,False,0.6076736173419349
"The migration of monarch butterflies spans thousands of kilometers each year as they travel between Canada, the United States, and central Mexico's overwintering sites.",2,Grok,1,DeepSeek,False,0.5923356087461119
Year-round research in Antarctic bases is crucial for collecting continuous data on ice sheet dynamics and atmospheric conditions that influence global sea levels.,1,DeepSeek,2,Grok,False,0.5709037998486922
"During sleep, the body increases protein synthesis, which is essential for rebuilding muscle fibers that are broken down during intense physical exercise and weight training.",1,DeepSeek,2,Grok,False,0.5630329409527373
"Auroras appear when solar particles excite atmospheric gases, producing distinctive colors determined by the type of gas and altitude of collision. Geomagnetic activity linked to solar cycles influences the visibility and extent of auroral displays in polar regions.",2,Grok,1,DeepSeek,False,0.5592470276023369
Augmented reality applications enhance real-world experiences by superimposing digital information onto physical environments through smartphone cameras or specialized glasses.,1,DeepSeek,2,Grok,False,0.5565375792311084
"Stars follow a well-defined life cycle that begins in vast clouds of gas and dust called nebulae, where gravity gradually pulls material together to form dense cores. When sufficient mass accumulates, the core becomes hot and dense enough to initiate nuclear fusion, converting hydrogen into helium a",2,Grok,1,DeepSeek,False,0.5564768990504191
"Technology has fundamentally transformed the healthcare industry, revolutionizing how medical professionals diagnose diseases, treat patients, and manage chronic conditions. Over the past few decades, innovations in medical technology have saved millions of lives and continue to improve patient outc",3,Claude,5,ChatGPT,False,0.533771979021698
"In ancient Greek theater, actors wore exaggerated masks to visually convey character traits and amplify their voices.",1,DeepSeek,2,Grok,False,0.5183224594289051
"Fullmetal Alchemist: Brotherhood is widely regarded as one of the most complete and emotionally resonant anime series ever produced. It follows the journey of two brothers, Edward and Alphonse Elric, who search for the Philosopher's Stone to restore their bodies after a failed alchemical ritual to b",4,Gemini,0,Human,False,0.5119352408010932
A key aspect of sports psychology involves helping athletes manage performance anxiety and maintain focus through mindfulness and structured pre-competition routines.,1,DeepSeek,2,Grok,False,0.5059488490281616
"The psychology of habit formation and behavioral change delves into the automatic, cue-driven routines that shape a large part of our daily lives, and the often difficult process of altering them. Habits are formed through a process of context-dependent repetition, where a specific cue triggers a be",1,DeepSeek,4,Gemini,False,0.47776466486140406
"The trade networks of the Silk Road were not continuous journeys but a series of segments, with goods often passing through many hands via middlemen in oasis cities like Samarkand and Bukhara. This system led to a blending of cultures, as Sogdian merchants, for example, became prominent traders and ",1,DeepSeek,2,Grok,False,0.4776935159666993
"The restoration of antique furniture requires a thorough understanding of historical construction techniques, wood species, and original finishing methods used by craftsmen centuries ago. Professionals begin by assessing structural integrity, identifying previous repairs, and documenting all compone",2,Grok,1,DeepSeek,False,0.4697118607002248
"Bees play a vital role in ecosystems as primary pollinators of many wild plants and agricultural crops, directly supporting biodiversity and food production worldwide. Their activity enables the reproduction of flowering plants, which in turn provide habitat and food for countless other species. Man",2,Grok,1,DeepSeek,False,0.406222868837149
"Quantum physics describes the behavior of matter and energy at the smallest scales, where classical physics no longer applies and phenomena exhibit wave-particle duality, quantization, and probabilistic outcomes. At its foundation lies the concept that particles such as electrons and photons can beh",2,Grok,1,DeepSeek,False,0.40026590690197666
